blockTime,mint,delta_raw,fee_lamports
1737540874,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-182852692648,733804
1737540803,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,182852692630,475004
1737535807,24tfHi2y2syTe6psLkPQEw2KWoorb9gRGRpVLfzdatVm,999000000,1007000
1737535501,CEr6S4J1BKAmcvMA4smLKe9uRzpohejVd1N3mvPu4d3H,3188000000,149012
1737530008,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,-1097075407,155001
1737529991,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-6170728267,90789
1737529921,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,6381767966,123420
1737529909,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,1097075407,45098
1737529705,Faph9CjPwV9pRz642sbgnhhXVQFhQJZrWp8jspEDpump,157101906,366543
1737528324,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,-10664274967,597344
1737528324,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-250430716,597344
1737528006,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,10664274967,47066
1737528006,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-250430717,47066
1737527948,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,500245997,10599
1737527671,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-2764390248,80724
1737527646,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-3288946170,75540
1737527617,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-40681819792,749092
1737527580,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,44365410048,96387
1737527051,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,-4355588535,24949
1737527021,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,3842094812,530895
1737526754,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,-4266776452,190639
1737526694,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,4728820621,39970
1737526577,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,3710843,82090
1737526295,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,47738711,571909
1737525994,Faph9CjPwV9pRz642sbgnhhXVQFhQJZrWp8jspEDpump,483414804,322201
1737525933,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-710014009,116317
1737525798,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,709551617,226595
1737525649,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,462382,180257
1737524944,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,2894302083,105165
1737524884,4FkNq8RcCYg4ZGDWh14scJ7ej3m5vMjYTcWoJVkupump,22060397,283807
1737523196,2sLKfXJCGTBbduYGDfgjxVZXNoo1ECiorrJXjViB8g61,3088000000,45366
1737518345,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-709553500,1240459
1737518321,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,709553567,175497
1737518265,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-182721947078,471349
1737518219,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,182721947140,98669
1737512620,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,-240799865,155001
1737512601,4FkNq8RcCYg4ZGDWh14scJ7ej3m5vMjYTcWoJVkupump,-3023515158,155001
1737512569,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-6764623614,172708
1737512556,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-1715706548,431173
1737512490,4FkNq8RcCYg4ZGDWh14scJ7ej3m5vMjYTcWoJVkupump,1591036461,36028
1737512471,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,6562912792,407617
1737512463,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,1715706548,134313
1737508510,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,615436,935717
1737507215,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,-4270980922,1413262
1737507215,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-110674289,1413262
1737507079,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-100000000,60272
1737507031,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-400000000,14858
1737506618,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,201710822,1138205
1737506459,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,240799865,161917
1737505837,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4270980922,976240
1737505792,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,104599656,678132
1737505565,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-679993218443,734657
1737505495,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,679993218377,28139
1737505449,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-679995935764,529950
1737505421,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,679995935762,173443
1737505310,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-679978374985,665263
1737505262,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,679978375053,203808
1737505254,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-81114891782,1105575
1737505233,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,30047875436,69654
1737504547,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,2490620944,3597768
1737504313,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-12006169958,132179
1737504263,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-281282052198,84076
1737504204,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-912162048846035,135319
1737504149,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,341864617527,2665328
1737504099,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-912162048846036,146305
1737504064,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1824324097692003,251248
1737503619,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,-15145819746,908182
1737503594,FsTc9VgMQoHAc5o8DdeAFv1RphgNjb4kZTxx8JQSpump,15145819777,311272
1737503133,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-2377579043,1052415
1737503053,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-5264307,155001
1737502993,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,2377579043,84774
1737502916,4FkNq8RcCYg4ZGDWh14scJ7ej3m5vMjYTcWoJVkupump,842970911,94936
1737502713,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1824305378339903,535092
1737502252,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1824305378339971,1648684
1737502030,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,4223770,1118215
1737501626,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,1040501,510943
1737500929,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-98122202,888789
1737500574,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,98122169,35752
1737500277,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-98122069,995535
1737500176,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,-41318569178,148970
1737500049,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,41318569119,269925
1737499958,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-123680311,884145
1737499815,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,123680311,214236
1737499741,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-2754660,1549261
1737499568,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,806103,921746
1737499568,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,-808984778,921746
1737499555,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,353851,1928748
1737499555,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-2172742010424,1928748
1737499475,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-1855079320,1282450
1737499475,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,1944562,1282450
1737499438,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,2754602,117047
1737499428,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,2172742010394,453810
1737499421,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,1855079295,156301
1737499414,4FkNq8RcCYg4ZGDWh14scJ7ej3m5vMjYTcWoJVkupump,484390807,208031
1737499410,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,808984778,333036
1737497117,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,95017622,111116
1737494371,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-834719411,127622
1737494304,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,-41213159801,649057
1737494185,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,41213159796,2217401
1737493056,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,-2190379727,1773775
1737493056,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-55269917,1773775
1737492363,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-151762299180176,1207646
1737492293,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,49915619,1351232
1737492181,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2190379727,827518
1737492061,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-21635644473,374895
1737492042,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-21635644451,260466
1737491972,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,43271288822,829685
1737491954,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-41793048734,299486
1737491760,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-41793048796,369786
1737491048,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,63582382409,590110
1737491014,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,10001857624,35000
1737491007,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,10001857624,36203
1737490763,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-9666391008,445821
1737490745,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,-2411897125,154998
1737490077,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,138724524264640,789777
1737490030,4FkNq8RcCYg4ZGDWh14scJ7ej3m5vMjYTcWoJVkupump,31359032,843931
1737489982,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,834719469,269552
1737489963,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,11125599852502,484780
1737489953,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,1602476826,130121
1737489937,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,5212799,430060
1737489915,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,8518994719,315762
1737480204,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1912175062990,1861278
1737480195,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,889443819,227641
1737480189,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,141499,360401
1737480175,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,747831783,171053
1737480137,4FkNq8RcCYg4ZGDWh14scJ7ej3m5vMjYTcWoJVkupump,73757947,621959
1737479337,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,-41212789969,299101
1737479166,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,41212790033,879802
1737478610,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,-969571744,1181710
1737478596,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-1274547,1605000
1737476989,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,257952470,128206
1737476965,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,-2299839311,443658
1737476915,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-2267600605,279398
1737476880,9RNBNtDj5WJFJnBypJbqgxHVLqCivg1yMDmCX9ympump,-246120620556,66330
1737476711,37jB5jyX6jiHzsfPUqspgS18R1o6KQzTwAe3mXeCpump,-598187558208,198135
1737476651,37jB5jyX6jiHzsfPUqspgS18R1o6KQzTwAe3mXeCpump,598187558208,402783
1737476517,HatXP5HWJQYA3416dcyMMhDb1T7JGua7niLfY8j7pump,-695495775459,106637
1737476419,HatXP5HWJQYA3416dcyMMhDb1T7JGua7niLfY8j7pump,695495775459,2236971
1737474864,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1671361888572940,1016852
1737474811,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1670117759496399,224292
1737474805,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1244129076591,229350
1737474793,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,929140921,105929
1737474748,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,-10459066711,904353
1737474690,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,12820494538,85630
1737473651,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-21225453,230528
1737473250,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-22500000,1414716
1737472033,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,969571686,273772
1737472019,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,1338459684,304249
1737471404,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-835058775857820,232464
1737470939,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-835058775857721,473575
1737470875,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1670117551715496,1160115
1737470857,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1670117557137337,1143067
1737470799,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1670117557137326,2365785
1737470397,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,-41024513046,3143569
1737470261,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,41024513059,2058904
1737470181,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,-1451731092,154996
1737470088,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1451731092,1848727
1737470028,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-4393445,1500698
1737469891,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-3764775569,3205000
1737469869,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1670074153357429,201859
1737469741,9RNBNtDj5WJFJnBypJbqgxHVLqCivg1yMDmCX9ympump,219212633125,755386
1737469715,9RNBNtDj5WJFJnBypJbqgxHVLqCivg1yMDmCX9ympump,26907987431,100710
1737469706,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,4393445,786792
1737469696,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1666191275248349,943097
1737469687,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1275926585711,423183
1737469657,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,3764775502,369019
1737462634,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-186103061929,943358
1737462582,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,186103061937,302929
1737462534,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-35909158,3205000
1737462473,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,2606951523387,56561
1737462465,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,11076809,167925
1737462391,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1666191435974153,289288
1737462350,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1664822688063273,849545
1737449484,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,1425925,412726
1737449438,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1368747910875,679519
1737448521,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-186027990195,2566717
1737448451,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,185620546557,1295467
1737447821,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,407443665,507129
1737446750,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1663546539627631,1306910
1737446552,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-104585600298560,778369
1737446508,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1768132139926220,3336926
1737446298,DQi2QLhJtZjKXFvbN9zwXEzZT28YWeeeVhoMLka2ZmWE,69382095367280,6094
1737446202,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-3781280549,214548
1737446184,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-79407193946948,747258
1737446171,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,3781280514,217347
1737446154,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,79407193946912,165591
1737446130,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-79407193946914,70348
1737446130,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1689856191438079,340206
1737446022,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1764606091279265,2673674
1737445961,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-3781280516,172039
1737445961,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-181876662685,874308
1737445903,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,185657943201,439085
1737445822,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-185657943234,251175
1737445794,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-10001857624,210592
1737445743,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,195659800866,2187435
1737445584,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-195658743358,725765
1737445530,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,160992614764,538052
1737445417,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,21991443,575843
1737445404,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,4657294105733,403329
1737445391,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,8583659860,498098
1737436875,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1895280592493755,1187732
1737436847,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1892740726534624,534479
1737436097,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,467714064,258431
1737435950,EmBBhcqgm2acaXv9dXQFyDZDkhL4YMoWnGdHaMQJpump,-14600054956,1838683
1737435799,EmBBhcqgm2acaXv9dXQFyDZDkhL4YMoWnGdHaMQJpump,12514538652,1638862
1737435475,EmBBhcqgm2acaXv9dXQFyDZDkhL4YMoWnGdHaMQJpump,1158477244,395132
1737435448,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,805573466,341258
1737434605,EmBBhcqgm2acaXv9dXQFyDZDkhL4YMoWnGdHaMQJpump,927039060,491641
1737434427,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,3879376248,625142
1737433107,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,9383388804,506244
1737431202,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-62926932209,393301
1737431163,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,74473348420,460313
1737431045,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-10001857624,271104
1737430992,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,621904210,216018
1737430871,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,81896042,992060
1737430550,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,601713635,599512
1737430514,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,-40995375033,839190
1737430470,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,37958274895,694846
1737430329,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,104381585661,1101961
1737430169,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,1318635456,335373
1737430044,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,641325341,659869
1737429590,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,389147412,2177136
1737429299,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,1039362873,433942
1737429082,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,1414981,258244
1737429071,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,2435484373482,538243
1737429027,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,929431959,294942
1737428802,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,1650067818,1911125
1737428529,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-83063637,155001
1737428513,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,2728372854,702877
1737428408,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-1348751272,1635420
1737428348,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,83063637,1065093
1737428328,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,1348703113,356139
1737428250,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-5662355754,3007682
1737427869,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,5662403909,1081657
1737427842,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-32413594,606037
1737427751,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-40107920,1734037
1737427705,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-72521515,2968972
1737427634,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-80870874,1961321
1737427600,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-32111690989,1486013
1737427526,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,32111691002,1321601
1737427481,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-225913903,3555562
1737427430,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,451827755,1234410
1737426238,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-3905027292,1695351
1737426170,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,-5516383754,2391453
1737426119,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,4133395768,1532593
1737426079,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,-132834393,3205000
1737426058,ECY31gWwxy4s2VnMkYhmqDkrV75KrwR2yTtsnrnSpump,4184410215,2317103
1737425814,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,-454682690,1439129
1737425798,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,375207,479047
1737425710,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,452752444,3225597
1737425676,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,-1890299900481111,2084396
1737425668,5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,2435872378,449380
1737425497,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,1860829365463281,2829830
